,longitude,latitude,neigh,room_type,accommodates,bedrooms,beds,price,minimum_nights,number_of_reviews,review_scores_rating,instant_bookable
1737,-82.57508,35.63072,D,Entire home/apt,4,2.0,3.0,103.0,2,43,4.93,False
1738,-82.57556,35.62934,D,Entire home/apt,8,4.0,4.0,248.0,2,21,5.0,False
1739,-82.59245,35.58026,A,Entire home/apt,4,1.0,2.0,130.0,1,183,4.99,False
1740,-82.5242,35.56754,C,Entire home/apt,2,1.0,1.0,117.0,1,122,4.75,False
1741,-82.59509,35.60293,A,Entire home/apt,10,4.0,5.0,425.0,3,63,4.95,True
1742,-82.59505,35.57533,A,Entire home/apt,4,1.0,2.0,153.0,1,129,4.94,True
1743,-82.5723,35.46208,F,Entire home/apt,7,3.0,4.0,122.0,1,98,4.93,False
1744,-82.63705,35.56969,A,Entire home/apt,6,4.0,4.0,179.0,2,77,4.83,True
1745,-82.50039,35.49253,C,Entire home/apt,4,2.0,2.0,120.0,2,82,4.98,False
1746,-82.59513,35.61673,A,Entire home/apt,6,3.0,3.0,153.0,2,57,5.0,False
1747,-82.52896,35.62681,D,Entire home/apt,2,1.0,1.0,284.0,3,30,5.0,False
1748,-82.55812,35.47187,F,Private room,2,1.0,1.0,70.0,1,32,4.63,True
1749,-82.56123,35.58186,B,Entire home/apt,4,2.0,2.0,218.0,2,163,4.98,False
1750,-82.613289,35.519108,A,Entire home/apt,4,2.0,2.0,275.0,2,15,4.93,False
1751,-82.55381,35.58672,B,Entire home/apt,6,2.0,3.0,481.0,1,23,5.0,True
1752,-82.5966,35.58027,A,Entire home/apt,2,1.0,1.0,94.0,2,94,4.98,True
1753,-82.48386,35.64501,E,Entire home/apt,2,1.0,2.0,127.0,3,41,4.9,True
1754,-82.59074,35.5747,A,Entire home/apt,4,1.0,2.0,144.0,2,128,4.98,True
1755,-82.52646,35.56667,C,Entire home/apt,2,1.0,1.0,111.0,2,51,4.9,True
1756,-82.60297,35.5075,A,Entire home/apt,6,3.0,4.0,195.0,2,20,4.95,False
1757,-82.66102,35.56044,G,Entire home/apt,6,2.0,2.0,165.0,1,44,4.89,False
1758,-82.51144,35.55322,C,Entire home/apt,10,4.0,6.0,305.0,3,8,5.0,True
1759,-82.51295,35.44858,F,Entire home/apt,2,1.0,1.0,87.0,2,32,4.56,True
1761,-82.52195,35.61265,E,Entire home/apt,4,2.0,3.0,185.0,2,103,4.96,False
1763,-82.50495,35.4386,H,Entire home/apt,4,3.0,3.0,167.0,2,5,5.0,False
1764,-82.58823,35.57637,A,Private room,2,1.0,1.0,91.0,2,59,4.88,False
1765,-82.51644,35.63567,D,Entire home/apt,10,5.0,6.0,165.0,30,0,,True
1767,-82.49773,35.45421,F,Entire home/apt,6,2.0,3.0,139.0,2,101,4.97,True
1768,-82.48966,35.5587,C,Entire home/apt,6,3.0,3.0,239.0,2,99,4.97,False
1769,-82.50699,35.55366,C,Entire home/apt,11,4.0,6.0,300.0,4,50,4.96,True
1770,-82.64691,35.61829,A,Private room,3,1.0,1.0,140.0,1,38,4.97,True
1771,-82.49313,35.45346,F,Entire home/apt,4,2.0,2.0,116.0,2,59,4.93,True
1772,-82.66563,35.5582,G,Entire home/apt,2,1.0,1.0,129.0,2,37,4.97,False
1773,-82.63912,35.57124,A,Entire home/apt,6,2.0,3.0,142.0,1,164,4.98,True
1774,-82.59692,35.51507,A,Entire home/apt,6,3.0,4.0,162.0,2,53,4.96,False
1775,-82.513,35.44706,F,Entire home/apt,4,2.0,2.0,118.0,2,13,4.62,True
1776,-82.4808,35.54401,C,Entire home/apt,6,3.0,3.0,155.0,2,84,4.9,True
1777,-82.58868,35.59047,A,Private room,2,1.0,1.0,75.0,2,27,4.89,False
1778,-82.50495,35.57654,E,Entire home/apt,5,1.0,2.0,146.0,2,87,4.93,True
1779,-82.52849,35.52517,C,Entire home/apt,3,1.0,1.0,80.0,1,29,4.9,True
1780,-82.59396,35.58402,A,Entire home/apt,2,1.0,2.0,150.0,2,71,4.93,False
1781,-82.47866,35.62782,E,Private room,2,1.0,1.0,67.0,1,32,4.97,False
1782,-82.60372,35.59863,A,Entire home/apt,4,2.0,2.0,139.0,2,35,4.94,False
1783,-82.48046,35.54918,C,Entire home/apt,2,1.0,1.0,104.0,1,41,4.85,False
1784,-82.47532,35.61149,E,Entire home/apt,6,3.0,3.0,138.0,3,57,5.0,False
1785,-82.54765,35.58294,C,Entire home/apt,4,,2.0,144.0,1,135,4.99,False
1787,-82.49028,35.52878,C,Entire home/apt,6,3.0,4.0,275.0,2,89,4.74,False
1788,-82.55443,35.5981,B,Entire home/apt,3,1.0,1.0,141.0,3,37,4.76,True
1789,-82.62882,35.60195,A,Entire home/apt,7,3.0,4.0,220.0,2,78,4.99,True
1790,-82.607048,35.503876,A,Entire home/apt,2,1.0,1.0,104.0,2,84,4.99,False
1791,-82.57681,35.58309,A,Entire home/apt,2,1.0,1.0,72.0,2,118,5.0,True
1792,-82.57546,35.62283,D,Entire home/apt,4,2.0,2.0,201.0,3,40,4.9,False
1793,-82.60298,35.64158,D,Entire home/apt,11,5.0,6.0,300.0,3,33,4.85,True
1794,-82.55752,35.59221,B,Entire home/apt,6,2.0,2.0,266.0,1,12,4.67,True
1795,-82.55876,35.6048,B,Entire home/apt,2,1.0,1.0,175.0,30,17,5.0,False
1797,-82.50101,35.5827,E,Entire home/apt,2,1.0,1.0,75.0,1,70,4.84,False
1798,-82.59439,35.5956,A,Entire home/apt,4,2.0,2.0,126.0,1,128,4.75,True
1799,-82.59924,35.5882,A,Entire home/apt,5,2.0,2.0,133.0,2,1,4.0,True
1800,-82.6091,35.576,A,Entire home/apt,4,2.0,2.0,112.0,28,3,4.67,True
1801,-82.50867,35.46299,F,Entire home/apt,6,3.0,3.0,152.0,4,59,4.86,True
1802,-82.53377,35.45571,F,Private room,4,2.0,2.0,145.0,2,12,4.92,True
1803,-82.57942,35.58412,A,Private room,2,1.0,1.0,122.0,2,36,5.0,False
1804,-82.50115,35.55804,C,Entire home/apt,3,1.0,1.0,115.0,2,2,5.0,False
1805,-82.55278,35.59744,B,Entire home/apt,6,1.0,3.0,171.0,1,146,4.92,True
1806,-82.52025,35.58657,E,Entire home/apt,2,1.0,1.0,75.0,30,1,5.0,False
1807,-82.55922,35.60202,B,Entire home/apt,2,1.0,1.0,128.0,2,123,4.99,False
1808,-82.55302,35.58671,B,Entire home/apt,6,2.0,4.0,481.0,1,23,4.96,True
1809,-82.62893,35.63255,A,Entire home/apt,2,1.0,1.0,52.0,1,197,4.84,True
1810,-82.52516,35.43868,H,Entire home/apt,8,4.0,5.0,151.0,2,34,4.91,True
1811,-82.47727,35.55338,C,Entire home/apt,6,4.0,6.0,503.0,2,0,,True
1812,-82.50294,35.61787,E,Entire home/apt,2,1.0,1.0,90.0,2,12,4.75,False
1813,-82.58745,35.63097,D,Entire home/apt,3,1.0,2.0,125.0,3,69,4.94,True
1814,-82.56905,35.47452,F,Entire home/apt,7,4.0,6.0,278.0,2,45,5.0,True
1815,-82.4937,35.47479,F,Entire home/apt,3,1.0,2.0,57.0,1,67,4.9,True
1816,-82.46756,35.63541,E,Entire home/apt,8,3.0,4.0,165.0,1,6,3.67,True
1817,-82.46908,35.6042,E,Entire home/apt,4,2.0,2.0,375.0,3,47,5.0,False
1818,-82.64799,35.56316,G,Entire home/apt,6,3.0,2.0,395.0,1,13,4.62,True
1819,-82.60276,35.60868,A,Entire home/apt,2,1.0,1.0,111.0,2,124,4.99,True
1820,-82.54092,35.60055,D,Entire home/apt,4,1.0,2.0,166.0,1,176,4.97,True
1821,-82.60191,35.59634,A,Entire home/apt,5,2.0,2.0,124.0,1,125,4.98,True
1822,-82.49064,35.5531,C,Entire home/apt,6,3.0,4.0,262.0,2,57,4.98,False
1823,-82.5525,35.58953,B,Entire home/apt,4,2.0,3.0,409.0,1,25,4.92,True
1824,-82.5519,35.58885,B,Entire home/apt,6,2.0,3.0,309.0,1,32,4.97,True
1825,-82.55259,35.5895,B,Entire home/apt,6,2.0,3.0,424.0,1,32,4.88,True
1826,-82.64227,35.57901,A,Entire home/apt,6,3.0,3.0,112.0,1,25,4.88,True
1827,-82.58918,35.5935,A,Entire home/apt,8,3.0,5.0,296.0,4,44,4.86,False
1828,-82.62668,35.55195,A,Entire home/apt,10,4.0,5.0,228.0,2,113,4.97,False
1829,-82.629395,35.552132,A,Entire home/apt,10,4.0,5.0,243.0,2,0,,True
1830,-82.52972,35.5471,C,Entire home/apt,5,2.0,3.0,180.0,30,6,4.83,True
1831,-82.6129,35.60638,A,Private room,2,1.0,1.0,54.0,1,64,5.0,True
1832,-82.52243,35.44153,H,Entire home/apt,4,1.0,,300.0,2,9,4.56,False
1833,-82.57772,35.57323,A,Entire home/apt,7,2.0,2.0,201.0,5,10,4.9,False
1834,-82.6291,35.5746,A,Entire home/apt,2,1.0,1.0,86.0,21,7,4.29,False
1835,-82.51064,35.56465,C,Entire home/apt,2,1.0,1.0,100.0,2,59,5.0,True
1836,-82.46262,35.46647,H,Entire home/apt,8,3.0,5.0,205.0,2,27,4.89,True
1837,-82.4976,35.63361,D,Entire home/apt,2,1.0,1.0,295.0,2,6,4.83,True
1838,-82.55316,35.59735,B,Entire home/apt,4,1.0,2.0,163.0,1,141,4.84,True
1839,-82.55226,35.5904,B,Entire home/apt,6,2.0,3.0,324.0,1,19,4.95,True
1840,-82.55057,35.59048,B,Entire home/apt,6,2.0,3.0,366.0,1,32,4.63,True
1841,-82.55049,35.58899,B,Entire home/apt,4,1.0,1.0,381.0,1,16,4.81,True
1842,-82.53692,35.55644,C,Entire home/apt,6,3.0,3.0,125.0,30,22,4.86,True
1843,-82.55282,35.59094,B,Entire home/apt,6,2.0,3.0,309.0,1,27,4.81,True
1844,-82.55421,35.59546,B,Entire home/apt,5,2.0,2.0,350.0,3,61,5.0,False
1845,-82.64105,35.57014,A,Entire home/apt,6,2.0,3.0,132.0,2,56,4.95,True
1846,-82.57016,35.58038,A,Entire home/apt,8,4.0,6.0,245.0,30,4,5.0,False
1847,-82.55421,35.59546,B,Entire home/apt,4,1.0,2.0,300.0,2,58,4.95,False
1848,-82.59672,35.56933,A,Entire home/apt,2,1.0,1.0,90.0,28,2,5.0,False
1849,-82.54099,35.60148,B,Entire home/apt,4,2.0,2.0,185.0,2,24,4.46,True
1850,-82.50147,35.43867,H,Entire home/apt,2,1.0,1.0,286.0,5,0,,False
1851,-82.62874,35.63184,A,Entire home/apt,2,1.0,1.0,95.0,1,229,4.76,True
1852,-82.55421,35.59546,B,Entire home/apt,4,1.0,2.0,309.0,2,59,4.92,False
1853,-82.51029,35.56272,C,Entire home/apt,6,3.0,3.0,249.0,2,33,4.85,True
1854,-82.59879,35.56725,A,Entire home/apt,6,3.0,3.0,321.0,25,1,5.0,True
1855,-82.55421,35.59546,B,Entire home/apt,5,2.0,2.0,351.0,3,55,5.0,False
1856,-82.55212,35.58919,B,Entire home/apt,6,2.0,3.0,481.0,1,35,4.91,True
1857,-82.55725,35.57481,B,Private room,2,1.0,1.0,169.0,1,2,5.0,True
1858,-82.55281,35.58889,B,Entire home/apt,4,2.0,2.0,345.0,1,8,4.88,True
1859,-82.4658,35.58694,E,Entire home/apt,4,2.0,3.0,130.0,3,25,4.4,False
1860,-82.61313,35.50485,A,Entire home/apt,7,3.0,4.0,196.0,1,62,5.0,False
1861,-82.61199,35.62479,D,Entire home/apt,9,4.0,5.0,207.0,3,20,4.65,False
1862,-82.5281,35.53856,C,Entire home/apt,4,2.0,2.0,181.0,2,43,4.95,False
1863,-82.57759,35.58431,A,Entire home/apt,2,,1.0,105.0,1,205,4.97,False
1864,-82.60505,35.57775,A,Entire home/apt,4,2.0,2.0,184.0,2,54,5.0,True
1865,-82.5487,35.573,C,Entire home/apt,4,2.0,2.0,90.0,30,0,,False
1866,-82.5915,35.56857,A,Entire home/apt,3,1.0,1.0,112.0,1,137,5.0,True
1867,-82.56076,35.45915,F,Entire home/apt,4,1.0,2.0,109.0,1,129,4.98,True
1868,-82.572662,35.620792,D,Entire home/apt,4,1.0,3.0,130.0,2,50,4.98,True
1869,-82.48041,35.52652,C,Entire home/apt,9,4.0,5.0,374.0,1,13,4.85,True
1870,-82.56454,35.60686,B,Entire home/apt,2,1.0,1.0,85.0,30,0,,False
1871,-82.61299,35.60753,A,Entire home/apt,4,2.0,2.0,162.0,3,45,4.91,False
1872,-82.51677,35.43999,H,Entire home/apt,5,1.0,4.0,103.0,1,55,4.89,False
1873,-82.61392,35.56791,A,Private room,2,1.0,1.0,106.0,2,60,5.0,True
1874,-82.55463,35.60388,B,Entire home/apt,3,1.0,1.0,161.0,2,81,4.9,True
1875,-82.49327,35.47476,F,Entire home/apt,10,4.0,4.0,277.0,5,27,5.0,True
1876,-82.56954,35.45981,F,Entire home/apt,2,,1.0,194.0,2,160,5.0,True
1877,-82.51996,35.62563,D,Entire home/apt,12,5.0,7.0,746.0,1,33,4.91,True
1878,-82.64509,35.57946,A,Entire home/apt,4,2.0,2.0,80.0,1,159,4.81,True
1879,-82.57182,35.58475,A,Entire home/apt,4,1.0,2.0,97.0,30,16,5.0,False
1880,-82.573,35.6024,B,Entire home/apt,4,1.0,2.0,99.0,3,76,4.99,False
1881,-82.4923,35.58602,E,Entire home/apt,2,,1.0,75.0,30,1,5.0,True
1882,-82.55421,35.59546,B,Entire home/apt,3,1.0,1.0,300.0,2,54,4.96,False
1883,-82.55314,35.59771,B,Entire home/apt,4,2.0,2.0,329.0,1,51,4.86,True
1884,-82.55611,35.59302,B,Entire home/apt,6,2.0,3.0,526.0,2,35,5.0,False
1885,-82.56464,35.5961,B,Entire home/apt,6,2.0,3.0,85.0,30,1,5.0,True
1886,-82.55421,35.59546,B,Entire home/apt,5,2.0,2.0,414.0,3,49,4.96,False
1887,-82.61052,35.51158,A,Entire home/apt,4,1.0,2.0,103.0,2,17,4.94,False
1888,-82.53726,35.45723,F,Entire home/apt,14,6.0,11.0,441.0,1,15,5.0,False
1889,-82.47377,35.45559,H,Entire home/apt,6,2.0,2.0,195.0,2,57,4.93,True
1890,-82.54534,35.59565,B,Private room,3,1.0,1.0,179.0,3,0,,True
1891,-82.573158,35.60722,B,Entire home/apt,2,1.0,1.0,184.0,1,21,5.0,True
1892,-82.57096,35.62212,D,Entire home/apt,6,3.0,3.0,125.0,2,14,4.86,False
1893,-82.5497,35.58706,B,Entire home/apt,6,3.0,3.0,466.0,1,30,4.73,True
1894,-82.62646,35.5516,A,Entire home/apt,12,4.0,5.0,173.0,2,84,4.98,True
1895,-82.64092,35.57778,A,Entire home/apt,2,,1.0,105.0,2,12,4.58,False
1896,-82.50727,35.47424,F,Entire home/apt,8,3.0,3.0,244.0,2,69,4.97,False
1897,-82.46953,35.5905,E,Entire home/apt,6,2.0,2.0,135.0,2,5,5.0,False
1898,-82.5511,35.59416,B,Entire home/apt,6,2.0,3.0,330.0,2,44,4.93,True
1899,-82.61232,35.62768,D,Entire home/apt,4,2.0,2.0,136.0,2,35,4.89,False
1900,-82.57896,35.64937,D,Entire home/apt,6,3.0,4.0,182.0,2,18,5.0,True
1901,-82.69105,35.56304,G,Entire home/apt,4,2.0,2.0,209.0,1,99,4.82,True
1903,-82.61204,35.63302,D,Entire home/apt,4,1.0,2.0,125.0,3,40,5.0,True
1904,-82.66148,35.5126,G,Entire home/apt,6,2.0,3.0,279.0,2,97,4.99,True
1905,-82.54047,35.56573,C,Entire home/apt,6,2.0,3.0,295.0,1,22,4.95,True
1906,-82.48452,35.56465,C,Private room,2,1.0,1.0,65.0,2,5,5.0,False
1907,-82.4845,35.56431,C,Private room,2,1.0,3.0,60.0,2,7,5.0,False
1908,-82.54184,35.56364,C,Entire home/apt,8,2.0,5.0,324.0,1,23,5.0,True
1909,-82.48183,35.53879,C,Entire home/apt,6,2.0,3.0,176.0,2,16,4.88,True
1910,-82.59395,35.57848,A,Entire home/apt,2,1.0,1.0,161.0,2,65,5.0,True
1911,-82.63737,35.59903,A,Entire home/apt,2,1.0,1.0,250.0,2,122,4.99,False
1912,-82.6588,35.5642,G,Entire home/apt,3,1.0,2.0,90.0,1,29,4.79,True
1913,-82.57086,35.57099,A,Entire home/apt,2,1.0,1.0,113.0,2,108,5.0,True
1914,-82.584839,35.634766,D,Entire home/apt,8,3.0,4.0,336.0,3,2,5.0,True
1916,-82.50731,35.56153,C,Entire home/apt,6,3.0,3.0,245.0,1,0,,True
1917,-82.47119,35.58774,E,Entire home/apt,3,1.0,1.0,136.0,2,0,,False
1918,-82.58005,35.56986,A,Entire home/apt,2,1.0,1.0,125.0,2,16,5.0,True
1919,-82.55988,35.60051,B,Entire home/apt,10,2.0,5.0,340.0,2,36,4.94,True
1920,-82.54691,35.59072,B,Entire home/apt,2,1.0,1.0,80.0,90,0,,True
1921,-82.59811,35.57513,A,Entire home/apt,4,1.0,2.0,120.0,1,43,5.0,True
1922,-82.47197,35.61069,E,Entire home/apt,4,2.0,2.0,127.0,2,59,4.78,True
1923,-82.56596,35.58947,B,Entire home/apt,2,1.0,2.0,70.0,28,3,5.0,False
1924,-82.54576,35.5743,C,Entire home/apt,2,1.0,1.0,318.0,2,0,,False
1925,-82.57153,35.62256,D,Entire home/apt,4,2.0,2.0,165.0,2,80,4.98,True
1926,-82.57358,35.56811,A,Entire home/apt,3,,2.0,93.0,1,91,4.95,True
1927,-82.55421,35.59546,B,Entire home/apt,3,1.0,1.0,300.0,2,43,4.98,False
1928,-82.55349,35.59373,B,Entire home/apt,4,2.0,2.0,120.0,1,17,4.76,True
1929,-82.55349,35.59373,B,Entire home/apt,4,1.0,2.0,139.0,1,11,4.73,True
1930,-82.55349,35.59373,B,Entire home/apt,2,1.0,1.0,131.0,1,10,4.8,True
1931,-82.55349,35.59373,B,Entire home/apt,9,3.0,5.0,416.0,1,7,4.43,True
1932,-82.55349,35.59373,B,Entire home/apt,2,1.0,1.0,131.0,1,11,4.82,True
1933,-82.55349,35.59373,B,Entire home/apt,4,1.0,2.0,139.0,1,22,4.77,True
1934,-82.55349,35.59373,B,Entire home/apt,10,3.0,5.0,416.0,1,12,5.0,True
1935,-82.52121,35.43182,H,Entire home/apt,6,3.0,3.0,149.0,2,12,4.75,True
1936,-82.54697,35.60188,B,Entire home/apt,2,1.0,1.0,145.0,1,41,4.59,True
1937,-82.51424,35.55106,C,Entire home/apt,4,2.0,2.0,174.0,1,82,4.91,True
1938,-82.62835,35.63073,A,Entire home/apt,3,1.0,1.0,65.0,3,160,4.73,True
1939,-82.50321,35.55163,C,Private room,3,1.0,1.0,89.0,2,31,5.0,True
1940,-82.46232,35.5123,C,Entire home/apt,4,1.0,2.0,149.0,1,16,5.0,False
1944,-82.62821,35.63332,A,Entire home/apt,6,3.0,3.0,72.0,3,114,4.87,True
1945,-82.62885,35.63172,A,Entire home/apt,4,,3.0,72.0,3,171,4.88,True
1946,-82.65125,35.54842,G,Entire home/apt,4,2.0,2.0,130.0,3,2,5.0,False
1947,-82.64948,35.5486,G,Entire home/apt,4,2.0,2.0,130.0,3,8,5.0,False
1948,-82.51076,35.58122,E,Private room,2,1.0,1.0,88.0,2,56,5.0,True
1949,-82.60359,35.60454,A,Entire home/apt,9,3.0,5.0,117.0,2,53,4.77,False
1950,-82.5208,35.64232,D,Entire home/apt,8,3.0,5.0,211.0,2,35,5.0,True
1951,-82.48831,35.58506,E,Entire home/apt,2,1.0,1.0,55.0,30,1,5.0,True
1952,-82.55072,35.59044,B,Entire home/apt,6,2.0,3.0,552.0,1,38,4.87,True
1953,-82.55139,35.5871,B,Entire home/apt,4,1.0,2.0,238.0,1,25,4.76,True
1954,-82.55396,35.59442,B,Entire home/apt,8,3.0,5.0,560.0,1,8,4.88,True
1955,-82.47734,35.55425,C,Entire home/apt,6,3.0,4.0,153.0,1,7,4.86,True
1956,-82.49182,35.5377,C,Entire home/apt,6,3.0,4.0,241.0,1,5,5.0,True
1957,-82.49589,35.551,C,Entire home/apt,4,2.0,2.0,192.0,2,45,4.84,True
1958,-82.59384,35.59668,A,Entire home/apt,8,5.0,5.0,127.0,3,103,4.76,True
1959,-82.57711,35.57744,A,Entire home/apt,6,3.0,4.0,134.0,1,113,4.68,True
1960,-82.62118,35.59049,A,Entire home/apt,6,3.0,3.0,229.0,2,84,4.93,False
1961,-82.57778,35.57899,A,Entire home/apt,2,1.0,1.0,92.0,3,137,4.85,True
1962,-82.59304,35.59502,A,Entire home/apt,2,1.0,2.0,73.0,3,146,4.72,True
1963,-82.5713,35.5846,A,Entire home/apt,5,2.0,3.0,146.0,2,85,4.94,False
1964,-82.50765,35.5957,E,Entire home/apt,2,1.0,1.0,75.0,30,1,5.0,False
1965,-82.57691,35.46553,F,Entire home/apt,7,3.0,4.0,143.0,2,22,4.95,True
1966,-82.54905,35.59299,B,Entire home/apt,6,2.0,3.0,309.0,1,49,4.86,True
1967,-82.541862,35.585995,B,Entire home/apt,6,2.0,2.0,125.0,30,5,5.0,True
1968,-82.48768,35.59979,E,Entire home/apt,4,2.0,3.0,240.0,2,83,4.99,False
1969,-82.61327,35.62898,D,Entire home/apt,4,2.0,2.0,179.0,2,70,4.99,False
1970,-82.59141,35.57334,A,Entire home/apt,2,1.0,1.0,86.0,1,86,4.94,True
1971,-82.5218,35.62457,E,Entire home/apt,14,5.0,9.0,748.0,1,6,5.0,True
1972,-82.56841,35.56926,A,Entire home/apt,6,3.0,4.0,354.0,1,12,4.83,True
1973,-82.51707,35.62631,D,Entire home/apt,16,5.0,12.0,837.0,1,9,5.0,True
1974,-82.59234,35.59293,A,Entire home/apt,2,1.0,2.0,57.0,3,110,4.65,True
1975,-82.6338,35.56565,A,Entire home/apt,4,2.0,3.0,85.0,2,22,5.0,True
1977,-82.60602,35.51711,A,Entire home/apt,2,1.0,1.0,111.0,2,38,5.0,True
1978,-82.62918,35.63142,A,Entire home/apt,2,1.0,2.0,53.0,3,102,4.74,True
1979,-82.62987,35.6324,A,Entire home/apt,2,1.0,1.0,56.0,3,175,4.9,True
1980,-82.57576,35.58531,A,Entire home/apt,3,,2.0,118.0,2,77,4.95,True
1981,-82.57588,35.65441,D,Entire home/apt,6,2.0,3.0,189.0,1,40,4.93,False
1982,-82.59397,35.59522,A,Entire home/apt,4,2.0,2.0,66.0,3,109,4.7,True
1983,-82.47244,35.61241,E,Entire home/apt,10,5.0,6.0,372.0,3,27,4.93,True
1984,-82.5047,35.46511,F,Entire home/apt,4,1.0,1.0,88.0,1,35,4.74,False
1985,-82.61176,35.56198,A,Entire home/apt,2,1.0,1.0,53.0,1,128,4.79,True
1986,-82.66401,35.5475,G,Entire home/apt,4,2.0,2.0,153.0,2,39,4.95,True
1987,-82.59238,35.59269,A,Entire home/apt,5,2.0,3.0,101.0,3,91,4.7,True
1988,-82.65903,35.63402,A,Entire home/apt,10,4.0,5.0,210.0,1,98,4.87,True
1989,-82.51607,35.53918,C,Entire home/apt,2,1.0,1.0,142.0,2,57,4.91,True
1990,-82.50365,35.55486,C,Entire home/apt,8,4.0,4.0,136.0,3,57,4.79,True
1991,-82.47098,35.60074,E,Entire home/apt,16,5.0,8.0,116.0,3,99,4.8,True
1992,-82.59874,35.62777,D,Entire home/apt,6,2.0,2.0,196.0,1,66,4.98,False
1993,-82.53077,35.63545,D,Entire home/apt,2,1.0,1.0,73.0,2,54,4.98,False
1994,-82.53631,35.59271,E,Entire home/apt,2,1.0,1.0,149.0,3,23,4.74,False
1995,-82.52077,35.63644,D,Entire home/apt,8,4.0,4.0,210.0,2,30,4.83,True
1996,-82.65205,35.55518,G,Entire home/apt,8,4.0,3.0,140.0,1,3,4.33,False
1997,-82.57385,35.63886,D,Entire home/apt,4,1.0,2.0,65.0,1,75,4.92,True
1998,-82.60095,35.58745,A,Entire home/apt,5,3.0,3.0,170.0,28,6,4.83,True
1999,-82.58302,35.48758,F,Entire home/apt,11,4.0,7.0,454.0,2,41,4.98,True
2000,-82.48933,35.55297,C,Entire home/apt,6,3.0,4.0,238.0,1,11,4.82,True
2001,-82.56586,35.60288,B,Entire home/apt,5,2.0,2.0,122.0,1,0,,True
2002,-82.46244,35.42485,H,Entire home/apt,2,1.0,1.0,138.0,2,52,5.0,False
2003,-82.50993,35.644,D,Entire home/apt,2,,4.0,99.0,1,9,5.0,False
2004,-82.50634,35.5638,C,Entire home/apt,4,2.0,2.0,179.0,2,22,5.0,True
2005,-82.55625,35.6044,B,Entire home/apt,8,4.0,4.0,856.0,2,7,5.0,False
2006,-82.65558,35.58361,A,Entire home/apt,4,2.0,3.0,124.0,3,128,4.9,True
2007,-82.64619,35.57553,A,Entire home/apt,4,1.0,1.0,78.0,3,125,4.87,True
2008,-82.65103,35.54973,G,Entire home/apt,4,2.0,2.0,130.0,3,9,4.56,False
2009,-82.549927,35.593204,B,Entire home/apt,4,1.0,2.0,243.0,2,77,4.99,False
2010,-82.64042,35.62524,A,Entire home/apt,6,2.0,3.0,179.0,2,42,4.95,True
2011,-82.505,35.55291,C,Entire home/apt,12,3.0,6.0,311.0,1,53,4.89,True
2012,-82.59623,35.57452,A,Entire home/apt,2,1.0,1.0,136.0,2,38,5.0,True
2013,-82.66603,35.55464,G,Entire home/apt,4,1.0,1.0,175.0,2,29,4.93,False
2014,-82.63867,35.57749,A,Entire home/apt,2,1.0,1.0,58.0,1,135,4.84,True
2015,-82.48714,35.61626,E,Entire home/apt,6,3.0,4.0,296.0,2,61,5.0,True
2016,-82.55428,35.5862,B,Entire home/apt,6,3.0,3.0,491.0,2,28,5.0,True
2017,-82.5858,35.57976,A,Entire home/apt,4,2.0,2.0,125.0,3,41,4.93,True
2018,-82.58601,35.57363,A,Entire home/apt,6,2.0,3.0,150.0,2,39,4.92,False
2019,-82.51623,35.53743,C,Entire home/apt,4,3.0,2.0,149.0,30,2,5.0,True
2020,-82.47731,35.61529,E,Entire home/apt,6,3.0,4.0,213.0,1,5,3.2,True
2021,-82.51485,35.53413,C,Entire home/apt,4,,4.0,147.0,2,38,5.0,True
2022,-82.61465,35.54865,A,Entire home/apt,8,3.0,5.0,303.0,2,47,5.0,False
2023,-82.6405,35.57693,A,Entire home/apt,2,1.0,2.0,72.0,1,198,4.82,True
2024,-82.62809,35.59021,A,Entire home/apt,2,,1.0,125.0,2,40,4.95,True
2025,-82.61103,35.59795,A,Entire home/apt,3,1.0,1.0,106.0,2,40,5.0,False
2026,-82.63926,35.57773,A,Entire home/apt,2,1.0,1.0,51.0,1,140,4.85,True
2027,-82.52899,35.65055,D,Entire home/apt,8,4.0,4.0,465.0,1,2,5.0,True
2028,-82.53554,35.59107,E,Entire home/apt,2,1.0,2.0,129.0,2,49,5.0,False
2029,-82.63941,35.57536,A,Entire home/apt,2,1.0,2.0,60.0,1,181,4.87,True
2030,-82.55061,35.58943,B,Entire home/apt,6,2.0,2.0,252.0,1,14,4.79,True
2031,-82.52743,35.62427,D,Entire home/apt,2,1.0,2.0,252.0,1,30,4.77,True
2032,-82.49668,35.47724,F,Entire home/apt,4,2.0,2.0,200.0,5,0,,False
2033,-82.48875,35.5853,E,Entire home/apt,2,1.0,1.0,55.0,30,2,4.5,True
2034,-82.59217,35.57225,A,Entire home/apt,4,2.0,2.0,214.0,2,33,5.0,True
2035,-82.54344,35.61491,B,Entire home/apt,8,5.0,6.0,1139.0,7,0,,True
2036,-82.51164,35.47884,F,Entire home/apt,6,3.0,4.0,257.0,2,6,5.0,True
2037,-82.52638,35.65104,D,Entire home/apt,2,,1.0,141.0,2,74,4.86,False
2038,-82.56608,35.6032,B,Entire home/apt,2,1.0,1.0,105.0,2,95,4.98,True
2039,-82.62885,35.63153,A,Entire home/apt,2,,1.0,60.0,3,104,4.92,True
2040,-82.51997,35.44448,H,Entire home/apt,6,3.0,3.0,154.0,2,28,5.0,False
